CNES,CODUFMUN,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,TPGESTAO,PF_PJ,CPF_CNPJ,NIV_DEP,CNPJ_MAN,ESFERA_A,ATIVIDAD,RETENCAO,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,TP_LEITO,CODLEITO,QT_EXIST,QT_CONTR,QT_SUS,QT_NSUS,COMPETEN,NAT_JUR
"2442205","521710","1","","","","M","3","01404201000117","1","00000000000000","","04","","","03","05","06","","","5","45",4,0,3,1,"202103","3999"
"2382687","521720","10","","","","M","3","00000000000000","3","01168145000169","","04","","","03","05","06","","","4","43",4,0,4,0,"202103","1244"
"2382687","521720","10","","","","M","3","00000000000000","3","01168145000169","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"2382687","521720","10","","","","M","3","00000000000000","3","01168145000169","","04","","","03","05","06","","","2","33",16,0,16,0,"202103","1244"
"2382687","521720","10","","","","M","3","00000000000000","3","01168145000169","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"2382687","521720","10","","","","M","3","00000000000000","3","01168145000169","","04","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"2382687","521720","10","","","","M","3","00000000000000","3","01168145000169","","04","","","03","05","06","","","4","10",2,0,2,0,"202103","1244"
"2437783","521730","3","","","","E","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","4","10",1,0,1,0,"202103","1023"
"2437783","521730","3","","","","E","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","5","68",1,0,1,0,"202103","1023"
"2437783","521730","3","","","","E","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1023"
"2437783","521730","3","","","","E","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","1","03",7,0,7,0,"202103","1023"
"2437783","521730","3","","","","E","3","00000000000000","3","02529964000157","","04","","","03","05","06","","","2","33",21,0,21,0,"202103","1023"
"2534754","521730","3","","","","D","3","04189470000104","1","00000000000000","","04","","","01","05","06","","","5","45",6,0,4,2,"202103","2062"
"2534754","521730","3","","","","D","3","04189470000104","1","00000000000000","","04","","","01","05","06","","","3","66",1,0,1,0,"202103","2062"
"2534754","521730","3","","","","D","3","04189470000104","1","00000000000000","","04","","","01","05","06","","","4","43",1,0,1,0,"202103","2062"
"2534754","521730","3","","","","D","3","04189470000104","1","00000000000000","","04","","","01","05","06","","","1","03",2,0,1,1,"202103","2062"
"2534754","521730","3","","","","D","3","04189470000104","1","00000000000000","","04","","","01","05","06","","","1","06",1,0,1,0,"202103","2062"
"2534754","521730","3","","","","D","3","04189470000104","1","00000000000000","","04","","","01","05","06","","","4","10",2,0,1,1,"202103","2062"
"2534754","521730","3","","","","D","3","04189470000104","1","00000000000000","","04","","","01","05","06","","","2","33",6,0,4,2,"202103","2062"
"2340526","521740","007","","","","M","3","00000000000000","3","01181585000156","","04","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"2340526","521740","007","","","","M","3","00000000000000","3","01181585000156","","04","","","03","05","06","","","5","45",8,0,8,0,"202103","1244"
"2340526","521740","007","","","","M","3","00000000000000","3","01181585000156","","04","","","03","05","06","","","4","43",6,0,6,0,"202103","1244"
"2340526","521740","007","","","","M","3","00000000000000","3","01181585000156","","04","","","03","05","06","","","2","33",11,0,11,0,"202103","1244"
"2340526","521740","007","","","","M","3","00000000000000","3","01181585000156","","04","","","03","05","06","","","1","03",12,0,12,0,"202103","1244"
"2340526","521740","007","","","","M","3","00000000000000","3","01181585000156","","04","","","03","05","06","","","6","47",1,0,1,0,"202103","1244"
"2437651","521760","2","","","","M","3","00000000000000","3","01740422000166","","04","","","03","05","06","","","2","33",10,0,10,0,"202103","1244"
"2437651","521760","2","","","","M","3","00000000000000","3","01740422000166","","04","","","03","05","06","","","4","43",8,0,8,0,"202103","1244"
"2437651","521760","2","","","","M","3","00000000000000","3","01740422000166","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","1244"
"2437651","521760","2","","","","M","3","00000000000000","3","01740422000166","","04","","","03","05","06","","","5","45",5,0,5,0,"202103","1244"
"2437651","521760","2","","","","M","3","00000000000000","3","01740422000166","","04","","","03","05","06","","","4","10",4,0,4,0,"202103","1244"
"2437651","521760","2","","","","M","3","00000000000000","3","01740422000166","","04","","","03","05","06","","","1","03",5,0,5,0,"202103","1244"
"2437651","521760","2","","","","M","3","00000000000000","3","01740422000166","","04","","","03","05","06","","","3","96",8,0,0,8,"202103","1244"
"2441802","521760","2�","","","","M","3","00028936000120","1","00000000000000","","04","","","03","05","06","","","2","33",10,0,0,10,"202103","2062"
"7112890","521760","2�","","","","M","3","12220255000149","1","00000000000000","","04","","","03","05","03","","","2","33",6,0,0,6,"202103","2062"
"7112890","521760","2�","","","","M","3","12220255000149","1","00000000000000","","04","","","03","05","03","","","1","03",2,0,0,2,"202103","2062"
"2383942","521770","1","","","","M","3","00000000000000","3","01791276000106","","04","","","01","05","06","","","2","33",6,0,6,0,"202103","1244"
"2383942","521770","1","","","","M","3","00000000000000","3","01791276000106","","04","","","01","05","06","","","4","10",4,0,4,0,"202103","1244"
"2383942","521770","1","","","","M","3","00000000000000","3","01791276000106","","04","","","01","05","06","","","5","45",6,0,6,0,"202103","1244"
"2383942","521770","1","","","","M","3","00000000000000","3","01791276000106","","04","","","01","05","06","","","4","43",2,0,2,0,"202103","1244"
"2383942","521770","1","","","","M","3","00000000000000","3","01791276000106","","04","","","01","05","06","","","3","66",1,0,1,0,"202103","1244"
"2383942","521770","1","","","","M","3","00000000000000","3","01791276000106","","04","","","01","05","06","","","2","46",2,0,2,0,"202103","1244"
"2383942","521770","1","","","","M","3","00000000000000","3","01791276000106","","04","","","01","05","06","","","1","03",2,0,2,0,"202103","1244"
"2519526","521770","1","","","","M","3","02910651000144","1","00000000000000","","04","","","01","05","06","","","2","33",9,0,0,9,"202103","2062"
"2519526","521770","1","","","","M","3","02910651000144","1","00000000000000","","04","","","01","05","06","","","1","06",4,0,0,4,"202103","2062"
"2519526","521770","1","","","","M","3","02910651000144","1","00000000000000","","04","","","01","05","06","","","5","45",4,0,0,4,"202103","2062"
"2519526","521770","1","","","","M","3","02910651000144","1","00000000000000","","04","","","01","05","06","","","2","32",2,0,0,2,"202103","2062"
"2519526","521770","1","","","","M","3","02910651000144","1","00000000000000","","04","","","01","05","06","","","4","10",3,0,0,3,"202103","2062"
"2519526","521770","1","","","","M","3","02910651000144","1","00000000000000","","04","","","01","05","06","","","1","03",3,0,0,3,"202103","2062"
"2519526","521770","1","","","","M","3","02910651000144","1","00000000000000","","04","","","01","05","06","","","4","43",3,0,0,3,"202103","2062"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","5","45",2,0,2,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","4","10",2,0,2,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","1","13",4,0,4,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","2","33",12,0,12,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","7","07",2,0,2,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","1","02",2,0,2,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"0110140","521800","","","","","M","3","00000000000000","3","01801612000146","","04","","","03","05","06","","","1","03",4,0,4,0,"202103","1244"
"2442477","521800","13","","","","M","3","00000000000000","3","01801612000146","","04","","","01","05","06","","","4","10",3,0,3,0,"202103","1244"
"2442477","521800","13","","","","M","3","00000000000000","3","01801612000146","","04","","","01","05","06","","","3","51",15,0,0,15,"202103","1244"
"2442477","521800","13","","","","M","3","00000000000000","3","01801612000146","","04","","","01","05","06","","","1","06",4,0,4,0,"202103","1244"
"2442477","521800","13","","","","M","3","00000000000000","3","01801612000146","","04","","","01","05","06","","","2","33",17,0,17,0,"202103","1244"
"2442477","521800","13","","","","M","3","00000000000000","3","01801612000146","","04","","","01","05","06","","","3","96",5,0,0,5,"202103","1244"
"2442477","521800","13","","","","M","3","00000000000000","3","01801612000146","","04","","","01","05","06","","","3","66",2,0,2,0,"202103","1244"
"8001510","521800","13","","","","M","3","26689125000164","1","00000000000000","","04","","","03","05","03","","","2","33",12,0,0,12,"202103","2062"
"8001510","521800","13","","","","M","3","26689125000164","1","00000000000000","","04","","","03","05","03","","","1","06",2,0,0,2,"202103","2062"
"8001510","521800","13","","","","M","3","26689125000164","1","00000000000000","","04","","","03","05","03","","","4","10",2,0,0,2,"202103","2062"
"8001510","521800","13","","","","M","3","26689125000164","1","00000000000000","","04","","","03","05","03","","","5","45",4,0,0,4,"202103","2062"
"8001510","521800","13","","","","M","3","26689125000164","1","00000000000000","","04","","","03","05","03","","","4","43",4,0,0,4,"202103","2062"
"8001510","521800","13","","","","M","3","26689125000164","1","00000000000000","","04","","","03","05","03","","","1","03",5,0,0,5,"202103","2062"
"9150145","521805","6","SUDOES","","","M","3","00000000000000","3","01617413000182","","04","","","03","05","06","","","5","45",4,0,4,0,"202103","1244"
"9150145","521805","6","SUDOES","","","M","3","00000000000000","3","01617413000182","","04","","","03","05","06","","","2","33",8,0,8,0,"202103","1244"
"9150145","521805","6","SUDOES","","","M","3","00000000000000","3","01617413000182","","04","","","03","05","06","","","1","06",1,0,1,0,"202103","1244"
"9150145","521805","6","SUDOES","","","M","3","00000000000000","3","01617413000182","","04","","","03","05","06","","","1","03",2,0,2,0,"202103","1244"
"9150145","521805","6","SUDOES","","","M","3","00000000000000","3","01617413000182","","04","","","03","05","06","","","4","43",1,0,1,0,"202103","1244"
"9150145","521805","6","SUDOES","","","M","3","00000000000000","3","01617413000182","","04","","","03","05","06","","","4","10",1,0,1,0,"202103","1244"
"2762536","521810","14","","","","M","3","00000000000000","3","02317378000149","","04","","","03","05","04","","","4","43",3,0,3,0,"202103","1244"
"2762536","521810","14","","","","M","3","00000000000000","3","02317378000149","","04","","","03","05","04","","","1","03",2,0,2,0,"202103","1244"
"2762536","521810","14","","","","M","3","00000000000000","3","02317378000149","","04","","","03","05","04","","","2","33",6,0,6,0,"202103","1244"
"2762536","521810","14","","","","M","3","00000000000000","3","02317378000149","","04","","","03","05","04","","","5","45",3,0,3,0,"202103","1244"
"2762536","521810","14","","","","M","3","00000000000000","3","02317378000149","","04","","","03","05","04","","","4","10",3,0,3,0,"202103","1244"
"2382792","521830","02","","","","M","3","00000000000000","3","01743335000162","","04","","","03","05","06","","","1","03",5,0,5,0,"202103","1244"
"2382792","521830","02","","","","M","3","00000000000000","3","01743335000162","","04","","","03","05","06","","","4","10",5,0,5,0,"202103","1244"
"2382792","521830","02","","","","M","3","00000000000000","3","01743335000162","","04","","","03","05","06","","","4","43",10,0,10,0,"202103","1244"
"2382792","521830","02","","","","M","3","00000000000000","3","01743335000162","","04","","","03","05","06","","","2","33",17,0,17,0,"202103","1244"
"2382792","521830","02","","","","M","3","00000000000000","3","01743335000162","","04","","","03","05","06","","","2","41",10,0,10,0,"202103","1244"
"2382792","521830","02","","","","M","3","00000000000000","3","01743335000162","","04","","","03","05","06","","","5","45",5,0,5,0,"202103","1244"
"2382792","521830","02","","","","M","3","00000000000000","3","01743335000162","","04","","","03","05","06","","","6","47",1,0,1,0,"202103","1244"
"6327249","521830","","","","","M","3","13790040000126","1","00000000000000","","04","","","01","15","03","","","2","33",2,0,0,2,"202103","2062"
"6407005","521830","02","","","","M","3","05325695000103","1","00000000000000","","04","","","02","05","04","","","7","07",14,0,0,14,"202103","2062"
"2340585","521850","15�","","","","M","3","02055853000156","1","00000000000000","","04","","","03","05","06","","","1","03",2,0,0,2,"202103","2062"
"2340585","521850","15�","","","","M","3","02055853000156","1","00000000000000","","04","","","03","05","06","","","1","13",2,0,0,2,"202103","2062"
